Text,Label
STUDY ARE   ABLE  ,aquinas
TERRORAND   SORROW,hawthorne
AND   WHEN  NOT   ,plato
UPON  THE   CHUEN ,confucius
FROM  VLNA  FOR   ,tolstoy
YOU   EVER  SEE   ,confucius
BEEN  TWO   MONTHS,tolstoy
SLOPE THEIR HEADS ,shakespeare
HOST  PRAY  THAT  ,shakespeare
DONT  CARE  SAID  ,tolstoy
FORTH THE   HOLY  ,shakespeare
BUT   LEST  THE   ,aquinas
HER   FRANK AND   ,hawthorne
CLOSEDHER   TOIL  ,confucius
PATH  THE   DEVIL ,tolstoy
THE   LEAST WORD  ,hawthorne
DIVINEPERSONSHOULD,aquinas
STAIN WHICH THAT  ,hawthorne
WOMEN WERE  LIKELY,plato
WHAT  MANY  MEN   ,shakespeare
LEFT  HERE  THERE ,tolstoy
ADMIT HIS   ERROR ,plato
BODILYSENSESYET   ,aquinas
KITTY WAS   NOT   ,tolstoy
THE   DUST  THAT  ,tolstoy
LITTLEWHILE AFTER ,confucius
THE   TRACESNOT   ,hawthorne
THE   CAUSALNEXUS ,tolstoy
THOUGHWITH  THE   ,tolstoy
BUT   MATT  OUR   ,aquinas
SIDON WOULD NOT   ,aquinas
ARE   AND   WHOSE ,plato
FOR   THEIR WORTHY,confucius
MAN   ALIVE WITH  ,hawthorne
HER   LIFE  LIKE  ,hawthorne
MANY  GREAT MEN   ,tolstoy
LORD  THEN  LET   ,shakespeare
THESE THINGSTILL  ,aquinas
GUILTYLOVE  FOR   ,tolstoy
WOMAN MAY   GIVE  ,plato
WITH  THE   GODS  ,plato
THE   MAULESAND   ,hawthorne
TIS   TIME  TIS   ,shakespeare
BEING DRY   BUT   ,aquinas
MATTERFALLS FOR   ,shakespeare
KUNG  KWOH  WHO   ,confucius
ARE   EXEUNTFIFE  ,shakespeare
DAY   UNDER THE   ,hawthorne
FEARS THE   TIME  ,shakespeare
GIRLS THEY  SHOULD,plato
SIT   EASIERTHAN  ,shakespeare
KENT  AND   FOOL  ,shakespeare
NEWS  NAY   COME  ,shakespeare
YOUR  AGE   WHICH ,shakespeare
SINCE MAN   HAS   ,aquinas
NIGHT FOR   THOU  ,shakespeare
THE   CRUMBSAND   ,hawthorne
ONE   WOULD KILL  ,shakespeare
GAVE  THEE  THE   ,shakespeare
THE   DELAY WAS   ,tolstoy
CHIEF AGENT ACTS  ,aquinas
ABOVE NAMELYTHAT  ,aquinas
STAY  WITH  REGAN ,shakespeare
BEING TAKEN FROM  ,plato
CLAP  AND   HOOT  ,plato
KIND  THAN  EVEN  ,hawthorne
SAY   SHE   SAID  ,tolstoy
SUCH  MAN   THE   ,tolstoy
ENDUREEVERY SORT  ,plato
HAVE  ALWAYSFROM  ,plato
UNTIL AFTER ALL   ,aquinas
WHEN  THROWNAMIDST,hawthorne
TREES WHICH WITH  ,hawthorne
OUT   PRAY  YOU   ,shakespeare
SIR   ONLY  COVER ,shakespeare
WAN   RULED WELL  ,confucius
HAVE  TEN   ABLE  ,confucius
INTO  THE   BARN  ,tolstoy
PUT   THE   CLAIMS,plato
SAVE  THEE  FRIEND,shakespeare
STATE AND   YOU   ,confucius
THEN  ADIEU AND   ,shakespeare
AND   LEVIN TWO   ,tolstoy
WOULD HAVE  STILL ,hawthorne
PAST  AND   YOU   ,tolstoy
LOAD  UPON  THE   ,aquinas
AND   DANCESWELL  ,plato
POETICNATURETHAT  ,hawthorne
HIM   AND   BEFORE,tolstoy
BREAD WOULD HAVE  ,aquinas
SECONDBEST  THESE ,plato
OFTEN MYSELFSEEN  ,plato
WITH  TRUE  BEING ,plato
THINGSRICHESAND   ,confucius
SAVE  INTO  MATTER,aquinas
LITTLEPEARLSWILD  ,hawthorne
INTO  DISUSEAND   ,plato
THE   GREAT ELM   ,hawthorne
NATSHAUNCLE DID   ,tolstoy
EVIL  AND   FOUL  ,plato
KNEW  THE   WAY   ,hawthorne
THOUGHTHOU  CALLST,shakespeare
THE   DIVINEFAVORS,aquinas
MATTERAND   WHICH ,aquinas
HSIEN WHO   HAD   ,confucius
THE   MARK  THERE ,confucius
GOOD  FAITH THE   ,confucius
FATHERTILL  THEN  ,tolstoy
THEIR ACTIVECAUSES,aquinas
ALSO  CALL  HER   ,confucius
ALARUMBELL  BLOW  ,shakespeare
MANY  SAY   ABOUT ,plato
THE   BLEST GODS  ,shakespeare
AUTUMNHAIR  BUT   ,confucius
NIGHT YOU   SHALL ,shakespeare
THE   LEAST PAIN  ,plato
AND   INFORMTHE   ,plato
WATER RATS  WATER ,shakespeare
SINCE HIS   ABRUPT,tolstoy
MASTERSAID  RICHES,confucius
INTO  HIS   TALE  ,hawthorne
AND   FIND  WORDS ,hawthorne
ABOVE ALL   ABOUT ,plato
EYES  AND   NOW   ,tolstoy
LESS  AND   THERE ,plato
SCHOOLAND   SAID  ,confucius
ANY   SIN   FROM  ,aquinas
THEY  SHALL EACH  ,plato
TAKE  HER   BUT   ,shakespeare
OVER  NOW   BUT   ,hawthorne
THE   HIGHERTYPE  ,confucius
FATHERWILSONCOME  ,hawthorne
CITY  ALL   ASTIR ,hawthorne
EPH   YOU   WERE  ,aquinas
FORGOTTHEM  BEFORE,hawthorne
HAD   JUST  PASSED,tolstoy
THEY  WOULD FOLLOW,confucius
THY   LADY  THAT  ,shakespeare
THE   SENSE MADE  ,confucius
DREARYOLD   TIMES ,hawthorne
YOUR  WIFE  THERE ,tolstoy
PUBLICPLACE THE   ,plato
OPENEDONE   CRAZY ,hawthorne
WOMEN OLD   MEN   ,aquinas
HIS   FATHERBEING ,aquinas
CRY   THIS  HORSE ,tolstoy
THE   SIGHT THAT  ,aquinas
OLD   FELLOWCUTS  ,hawthorne
THE   LATTERSAID  ,confucius
THE   CATTLECOME  ,confucius
AND   HIGH  THE   ,confucius
NOT   FINISHBUT   ,tolstoy
THE   LADY  ALL   ,shakespeare
DOWN  FROM  HER   ,hawthorne
THAT  WHICH BEARS ,aquinas
WHICH YOU   EXTOL ,plato
ALONG THEIR UNEVEN,tolstoy
PHBE  WHAT  CAN   ,hawthorne
STRIKEAND   PROVE ,shakespeare
ONE   SIN   WHICH ,aquinas
STANDSAND   LOOKS ,plato
SAME  MOMENTAND   ,plato
DOGS  AND   NOT   ,plato
THIS  BUTTONTHANK ,shakespeare
FROM  BEING MUTE  ,plato
USE   HIS   GREAT ,plato
PAY   ANY   DUTY  ,plato
CALLS THOSE THINGS,aquinas
ANY   PLACE SHALL ,plato
SOME  GUARD ABOUT ,shakespeare
OLD   ROSTV ANNA  ,tolstoy
SOME  WAY   HER   ,tolstoy
THAT  EVER  EVER  ,shakespeare
GOOD  SOME  EVIL  ,aquinas
WHEN  THEY  SEEK  ,plato
NOT   NOW   REVEAL,hawthorne
LIE   BUT   WHERE ,shakespeare
FIND  HIM   HES   ,shakespeare
ACTUALLIFE  AMONG ,tolstoy
LANG  SAID  SMALL ,confucius
DRINK NOT   ONLY  ,hawthorne
THERE YOUR  SINGLE,shakespeare
DOING RIGHT WHEN  ,confucius
TREE  ESCAPDTHE   ,shakespeare
AND   THE   SAINTS,aquinas
INDIESYOU   HAVE  ,shakespeare
THEIR DEEDS WERE  ,plato
HATED WHAT  WAS   ,confucius
OWN   MIND  WHEN  ,confucius
NEVER LOWER HER   ,tolstoy
WOULD WAIT  UNTIL ,confucius
INCESTFROM  SUCH  ,aquinas
BALM  FOR   THESE ,hawthorne
REACH THAT  FLAT  ,confucius
ALL   HIS   SEARCH,confucius
HIM   THE   NEW   ,tolstoy
THE   BEES  KEPT  ,hawthorne
DAMND ALL   THOSE ,shakespeare
EVOD  CLIV  NOR   ,aquinas
CARS  WHOSE TEAMS ,confucius
OPEN  WITH  ITS   ,hawthorne
WERE  CHIEFSLIKE  ,plato
THE   CALCHETHE   ,tolstoy
SEEM  VENIALTHAT  ,aquinas
LAWS  WILL  HELP  ,plato
MORE  GRACE WAS   ,aquinas
AND   MUSIC MADE  ,hawthorne
LIKE  ADULTSARE   ,aquinas
THING AND   NONE  ,plato
THESE TWO   SMALL ,confucius
CAN   THE   JUST  ,plato
HOLD  THOSE MEN   ,confucius
THE   HYMN  ARE   ,confucius
HIS   OWN   LAWYER,plato
IDEALSAND   HIGH  ,confucius
FROM  THE   MARSH ,confucius
WITH  BEASTSAND   ,confucius
MAN   WILL  TURN  ,confucius
THE   FAULT WOULD ,shakespeare
BUT   THE   POET  ,confucius
WHAT  CHOICEHAD   ,hawthorne
HIM   SAYINGMNG   ,confucius
YOU   MARK  THAT  ,shakespeare
SPEAK TRUE  THE   ,shakespeare
THEM  THIS  MAY   ,confucius
CHRISTALSO  DIED  ,aquinas
BLEW  OUR   WAY   ,tolstoy
FAIR  AND   HONEST,shakespeare
YOUTH THAT  WHICH ,shakespeare
KNOW  FOR   WHOM  ,shakespeare
THEY  CANNOTSETTLE,plato
CITY  WOULD YOUD  ,shakespeare
ALL   WHO   HEAR  ,plato
ALOES WERE  USED  ,aquinas
FATHERUNLESSFATHER,plato
YOU   SHALL CLEAVE,shakespeare
PRAISEREPLY OBJ   ,aquinas
ABOUT WOMEN LET   ,plato
THAT  DOORS WERE  ,confucius
HIS   DEAR  BLOOD ,shakespeare
DEAR  HAST  MADE  ,shakespeare
AND   RISINGFROM  ,hawthorne
ONCE  MORE  WITH  ,hawthorne
THE   FEAST DAY   ,aquinas
WAS   SILENTBUT   ,tolstoy
STICKSWHICH THEY  ,confucius
MOMENTFOR   MAKING,tolstoy
THOUGHSUCH  LIKE  ,aquinas
GIFTS ARE   GIVEN ,aquinas
WHOSE PERSONAND   ,aquinas
EVIL  RULER AND   ,plato
BREAK THEM  AND   ,tolstoy
MADE  HIM   COME  ,confucius
BUT   HUMAN REASON,aquinas
WERE  NOT   NIGHT ,shakespeare
SHALL EVER  WRITE ,hawthorne
AND   THE   DANIEL,hawthorne
THE   HUSKS THEY  ,hawthorne
MADE  SWEET AMENDS,hawthorne
ILIUM WAS   BUILT ,plato
HIS   HEART WHEN  ,shakespeare
WEIGH AND   LIARS ,confucius
WILL  GIVE  ITS   ,aquinas
HER   PAST  WITH  ,tolstoy
CRIME AND   THINE ,hawthorne
HAVE  THE   FATHER,aquinas
THY   WOMB  AND   ,aquinas
FLOOR WHICH WAS   ,hawthorne
THEIR HEARTHAND   ,plato
WAS   MUCH  NEED  ,hawthorne
THE   FRAME BUT   ,tolstoy
BEEN  ADDED FOR   ,aquinas
DOVER FRIENDWHERE ,shakespeare
THE   GODS  OUGHT ,plato
ROOF  WITH  HER   ,plato
JOHN  NOR   WAS   ,aquinas
PUT   ASIDE GOOD  ,confucius
OAKEN ELBOW CHAIR ,hawthorne
GAY   AND   VAIN  ,tolstoy
AND   MARIE HAS   ,tolstoy
HIS   NEPHEWALEXEY,tolstoy
OUR   CHURCHTAKES ,aquinas
STILL LIVE  CHASTE,shakespeare
THE   COUNTSOTHER ,tolstoy
FOR   ANY   STUDY ,confucius
RED   ROSE  AND   ,hawthorne
FOR   THY   FORMER,aquinas
RESULTWHICH FLOWS ,plato
SORROWBUT   EVIL  ,aquinas
BEFORETHE   MIND  ,confucius
FULLY IMBUEDWITH  ,tolstoy
FOUND HER   AWHILE,hawthorne
CLIMESHAD   BEEN  ,hawthorne
CHI   FAMILYSENT  ,confucius
MOSCOWYOURE BUSY  ,tolstoy
MORE  CAN   ANGELS,aquinas
HIS   SEEINGTHAT  ,confucius
AND   ALL   AFLAME,tolstoy
DEEPS WHY   LOOK  ,confucius
ISSUE YOUR  STORES,confucius
AND   COOK  THEIR ,tolstoy
THEY  MIGHT TOUCH ,aquinas
AND   GREAT EVILS ,plato
AND   THE   JAUNTY,tolstoy
BUT   ILL   ADAPT ,hawthorne
RINSEDAND   WHICH ,confucius
BUT   ALWAYSWHAT  ,plato
SAID  THE   FAULTS,confucius
PARLORAND   FLUNG ,hawthorne
THEN  HIS   WHOLE ,aquinas
LIFE  AND   WIVES ,plato
REPOSETHAN  INWARD,aquinas
WORLD BEFOREHER   ,hawthorne
YOU   SAY   HOW   ,plato
ESCAPEBOTH  THESE ,plato
SIR   FIE   YOU   ,shakespeare
WHO   ARE   VERSED,aquinas
GROW  AND   MATURE,plato
WRONG FROM  ITS   ,hawthorne
THAT  THE   WORKS ,aquinas
JUDGE HIS   PEOPLE,aquinas
SICK  FOR   ONE   ,shakespeare
FROM  SHRIFTWITH  ,shakespeare
TAKES PLACE ABOVE ,confucius
LIGHT THEN  WHY   ,tolstoy
WORDS COME  THEN  ,plato
WHO   MIGHT SPEAK ,tolstoy
MAN   MAY   TRULY ,plato
TELL  THEE  WHAT  ,shakespeare
WITHINWHOS  THERE ,shakespeare
RETURNTHE   LITTLE,confucius
THE   WORSE BUT   ,plato
TRUTH ASKED HESTER,hawthorne
SINCE HIS   FLESH ,aquinas
ONT   SOT   DIDST ,shakespeare
WHIP  WHO   HAD   ,tolstoy
OTHERSARE   TOO   ,aquinas
WHICH GOD   WERE  ,aquinas
OUR   HOSTS AND   ,plato
JANG  WHO   WAS   ,confucius
YOU   ANY   GOOD  ,shakespeare
AND   OUR   WARMTH,plato
VERY  GOOD  BLADE ,shakespeare
PITIEDNATSHAWAS   ,tolstoy
HIM   OFF   SHALL ,plato
SPREESWITH  DENSOV,tolstoy
SAID  SHE   MAMMA ,tolstoy
THIS  LAND  THAT  ,hawthorne
FOR   MIN   TSZ   ,confucius
ORDERSAND   SINCE ,aquinas
ABOUT HIM   CREPT ,plato
NOR   THE   RICH  ,confucius
SCARFSAND   THE   ,hawthorne
RATS  AND   WATER ,shakespeare
GOOD  MAN   MUST  ,confucius
HAD   BEEN  RICH  ,hawthorne
TIME  WILL  MAKE  ,plato
WERE  VSKA  THE   ,tolstoy
NOT   EVEN  CALL  ,plato
CHILD THAN  YOU   ,hawthorne
SET   THEM  BEFORE,confucius
OWEST RIDE  MORE  ,shakespeare
ARE   SURE  YOU   ,tolstoy
NOT   TWO   SUNS  ,confucius
THE   EARTH TWO   ,tolstoy
MURDERHELP  STRIKE,shakespeare
POKINGTHE   WET   ,hawthorne
JEWISHPEOPLEHENCE ,aquinas
CLUBS AND   THERE ,plato
AND   UNDER HIM   ,shakespeare
THEM  AND   BEGAN ,tolstoy
HIS   ACTS  ARE   ,aquinas
MOST  DIVINEJESUS ,aquinas
INJURDTHEE  BUT   ,shakespeare
BRAZENHORSE HAVING,plato
DIVINEHONOURHENCE ,aquinas
ART   HAS   NEVER ,plato
FAT   LITTLEARMS  ,tolstoy
NOT   THAT  WOULD ,plato
TWENTYTWO   HOURS ,tolstoy
WILL  SHE   WAS   ,tolstoy
COULD EVER  SPRING,hawthorne
WAVE  BACK  THAT  ,hawthorne
HAS   NOW   ARISEN,plato
AND   MOST  AKIN  ,plato
PHBE  TOOK  THE   ,hawthorne
FROM  LUKE  AND   ,aquinas
GLADLYSIT   DOWN  ,hawthorne
FIRST AMONG THE   ,plato
VIRTUEWILL  NEEDS ,confucius
HIM   SHE   PASSED,tolstoy
DATE  THEY  WERE  ,hawthorne
UPON  ABRAM AND   ,aquinas
INDEEDWAS   THE   ,confucius
SHE   WOULD ORDER ,tolstoy
CAN   EITHERFALL  ,tolstoy
PAUSE AND   NEVER ,tolstoy
HER   HAIL  FULL  ,aquinas
TWO   THE   BERLIN,tolstoy
THEN  THE   FOLK  ,confucius
AND   THAT  DIVINE,aquinas
YOU   LET   TIME  ,shakespeare
THE   WOMB  VIZ   ,aquinas
WIFE  GOING INTO  ,tolstoy
HER   OWN   WHITE ,hawthorne
BROAD FACE  WITH  ,tolstoy
WILL  SEND  FORTH ,plato
WHEN  SAW   YOU   ,shakespeare
WHO   SHALL PAY   ,plato
STATE WHICH SHOULD,plato
YOU   KNOW  THAN  ,shakespeare
THE   SICK  MIGHT ,aquinas
REPOSEEVER  BRING ,confucius
INTO  HIS   LOOKS ,confucius
FEAR  CHAP  XXIX  ,confucius
ANYHOWWAIT  UNTIL ,plato
JOT   AND   THERE ,hawthorne
THE   SAME  SIZE  ,hawthorne
WELL  MIGHT ADVISE,shakespeare
FROM  EVERY LAND  ,plato
MAY   WINK  AND   ,shakespeare
AND   NOT   ATTEND,aquinas
ASSISTAND   SERVE ,aquinas
LEFT  HERE  AND   ,tolstoy
THOUGHSOME  WERE  ,aquinas
CHOO  AGREE THAT  ,confucius
WITH  HYMNS AND   ,plato
ARE   NEEDEDNOW   ,plato
YES   THE   VERY  ,plato
REPLY OBJ   BREAD ,aquinas
BOTH  SEXES THE   ,plato
DEAR  HIGH  TIME  ,tolstoy
GAZE  THE   VERY  ,hawthorne
ANG   TSU   SAID  ,confucius
ANY   EXTENTWORTH ,plato
ASK   THAT  THESE ,aquinas
FROM  HIS   VISAGE,hawthorne
ADDED THE   FACT  ,tolstoy
ACTS  AND   WHERE ,aquinas
SMILE WHICH MADE  ,hawthorne
JULIETAND   SOME  ,shakespeare
DEPENDUPON  THE   ,plato
YOU   REMAINSILENT,tolstoy
THE   STATE BEING ,plato
HOUR  LATER WITH  ,tolstoy
TOOK  THEIR PLACES,tolstoy
FOR   THEIR IDEA  ,plato
STRONGTHAT  WOULD ,plato
MAN   YOUNG LADY  ,shakespeare
SANDALCAR   MUST  ,confucius
LIKE  HUMAN FORM  ,confucius
POL   AND   THE   ,plato
MAN   CAN   KNOW  ,aquinas
PLENTYALONE CHAP  ,confucius
AND   THEN  SHOW  ,shakespeare
ROUND WHICH FATE  ,shakespeare
HENCE THE   JURIST,aquinas
AGAIN TILL  THE   ,tolstoy
THE   STATE OVER  ,plato
MEN   WHILE THEY  ,aquinas
COME  FROM  ANDREW,tolstoy
AND   GOD   HELP  ,tolstoy
TIME  SINCE ALL   ,aquinas
HOPE  THAT  THESE ,hawthorne
FIRE  AFTER HIS   ,tolstoy
AND   THE   WARDS ,plato
LAWS  WERE  STILL ,plato
AND   HAS   OFTEN ,plato
THAT  THY   BENT  ,shakespeare
THEIR SKILL ARE   ,plato
HAVE  ANY   DEGREE,plato
HIM   WERE  CLOSED,tolstoy
EVERY POINT AND   ,tolstoy
THEIR CHOSENDOMAIN,plato
MATTERDONT  TALK  ,tolstoy
MASTERSAID  HOW   ,confucius
THINGSFOR   MYSELF,confucius
COULD NOT   HEAR  ,tolstoy
AND   HYSSOPAND   ,aquinas
SAID  MATT  WHERE ,aquinas
WEAK  WOMAN WHO   ,tolstoy
DUSK  WAS   NOW   ,hawthorne
THOU  DOST  RAVISH,shakespeare
TOY   SHOPS AND   ,tolstoy
HIS   FINGERMADE  ,hawthorne
WILL  ATTESTHER   ,confucius
THESE TWO   SICKLY,hawthorne
BODY  OCCUR WHEN  ,plato
ORIGINAND   NEXT  ,plato
SOOTY THROATTHE   ,hawthorne
SAYS  THE   LIGHT ,aquinas
FOLLOWTHOSE WHO   ,confucius
MAN   LIVES ONLY  ,plato
CAN   LEARN FOR   ,plato
GOD   AND   BEING ,plato
WHAT  SENT  YOU   ,hawthorne
SOME  ONE   ASKED ,confucius
THAN  SHE   AND   ,tolstoy
BEEN  STUNG WAS   ,tolstoy
WERE  ALWAYSHEARD ,aquinas
HUI   WAS   INDEED,confucius
GOOD  FROM  ONE   ,aquinas
CAME  HIS   WORD  ,shakespeare
ASKED HOW   MAY   ,confucius
EVEN  MORE  GLAD  ,tolstoy
THE   RULER MUST  ,plato
GREAT THEN  WAS   ,confucius
REGARDOUR   OWN   ,aquinas
TALES FOR   THEY  ,plato
THAT  ALL   MIGHT ,aquinas
THE   WANTONSUMMER,shakespeare
HOME  THEY  SHALL ,plato
NOW   HEAVENHATH  ,shakespeare
ROOM  THE   JUDGE ,hawthorne
MAN   MAY   WANT  ,confucius
WHO   READS THE   ,aquinas
ANGER BUT   THIS  ,aquinas
THOU  DIDST INTEND,shakespeare
MANNERCAN   THE   ,aquinas
ONE   SPEECHAND   ,plato
TONGUESHOULDWAG   ,hawthorne
BEEN  FROZENLIKE  ,hawthorne
CHOOSEBUT   BREAK ,shakespeare
HATH  PUT   DOWN  ,aquinas
LIE   BUT   VAIN  ,confucius
AND   NEEDEDONLY  ,tolstoy
LONG  SINCE FALLEN,tolstoy
MUSIC AND   NOT   ,plato
PAINS WHILE THE   ,plato
THE   SIGNALWAS   ,hawthorne
LAW   WAS   GIVEN ,aquinas
HAD   SAID  ALL   ,plato
FIGHT WITH  THEE  ,shakespeare
AUGHT THAT  MAN   ,shakespeare
SAW   MORE  AND   ,tolstoy
MUST  NOT   GIVE  ,tolstoy
CAUSEDHIS   OWN   ,confucius
PUT   BEFOREOTHERS,confucius
USE   ANGRY WORDS ,plato
HAVINGMADE  SOME  ,confucius
GIDDY PACED TIMES ,shakespeare
FOURTHAND   FIFTH ,plato
PIA   MATER ENTER ,shakespeare
HEARD THE   THIRD ,plato
THE   VERY  HABITS,aquinas
GOOD  AND   WEALTH,plato
WILL  THEY  LISTEN,plato
WORTH THE   SEARCH,shakespeare
TOBY  LET   SOME  ,shakespeare
THIS  ONE   GREAT ,confucius
ALWAYSBEARS HIM   ,plato
YOU   BUT   CAN   ,shakespeare
THE   RUSSETPEAR  ,confucius
ELSE  BUT   THIS  ,tolstoy
THEIR OWN   SUITS ,plato
FIRST YOU   KNOW  ,shakespeare
MAKINGTHEIR WAY   ,tolstoy
PIERREONLY  FROM  ,tolstoy
PLATO ALLOWSTHAT  ,plato
SERVEDBUT   STILL ,plato
LET   THY   LOVE  ,shakespeare
YUEN  WAS   ASKING,confucius
BUT   COME  YOUNG ,shakespeare
DUKE  WHO   WENT  ,shakespeare
HAS   BEEN  WELL  ,plato
VRA   HAS   SAID  ,tolstoy
LIVE  PLAY  HEARTS,shakespeare
BETTERHERE  COMES ,shakespeare
SOME  AGAIN HAVE  ,confucius
SHE   MUST  EITHER,hawthorne
THE   HEAD  DRESS ,confucius
FOOD  THOUGHYOU   ,confucius
SEES  HIS   WORD  ,aquinas
OLD   FAIN  WOULD ,confucius
WITHINITS   REACH ,hawthorne
BUT   FOR   ONCE  ,hawthorne
ONCE  THE   CHILD ,aquinas
CROWDSTHAT  WERE  ,tolstoy
WHEN  AND   THE   ,plato
YOU   SHOW  THAT  ,plato
ONLY  HIM   AND   ,hawthorne
LIKE  THE   BIRDS ,tolstoy
HAD   THEIR WITS  ,aquinas
FOR   THE   NATAL ,hawthorne
THE   DAY   WHAT  ,shakespeare
DOTH  EXPECTYOUR  ,shakespeare
ARISESFIRST WITH  ,aquinas
BUT   THINGSTHAT  ,aquinas
QUITE THE   THING ,tolstoy
THEY  WERE  FAIRLY,hawthorne
INTO  THAT  REGION,tolstoy
AND   BAD   MERELY,plato
HER   DULLEDBUT   ,hawthorne
FOR   VERY  BRIEF ,shakespeare
WHEN  HIS   OTHER ,plato
HIM   LESS  WHERE ,aquinas
COURT TIS   FULL  ,confucius
AND   WHO   BUT   ,hawthorne
HAVE  DONE  RIGHT ,tolstoy
CHAP  XXXVI THE   ,confucius
SAID  TSZ   KUNG  ,confucius
MINA  LIKE  THE   ,plato
WINDOWAND   SEE   ,hawthorne
HIM   DEPARTTHE   ,confucius
MIGHT CALL  THE   ,aquinas
LEFT  THE   RING  ,shakespeare
ALL   YOU   AND   ,tolstoy
THIS  FACE  AND   ,hawthorne
HAPPY AND   YOUR  ,confucius
DOLLY WOULD EXCUSE,tolstoy
SHOW  WELL  THAT  ,shakespeare
GOES  TOT   WITH  ,shakespeare
MASTERSAID  CHIH  ,confucius
UPON  YOU   DRAW  ,shakespeare
STILL ABOUT AND   ,tolstoy
RAISD WHICH EVEN  ,shakespeare
THOSE WHO   REALLY,aquinas
THAT  WHEN  AWAKE ,tolstoy
ILL   CHOSENWORDS ,tolstoy
COARSECHAP  THE   ,confucius
FOR   GRISHAAND   ,tolstoy
HAVE  HAD   OTHER ,hawthorne
WHAT  LIKE  MAY   ,plato
PROV  THAT  SHE   ,aquinas
THE   GOSPELNOW   ,aquinas
WAS   LESS  GRAVE ,aquinas
ALL   OUR   EVIL  ,aquinas
OVER  MAULESWELL  ,hawthorne
BECAMEQUITE TOO   ,hawthorne
NOT   THAT  HONOR ,aquinas
LIES  MORE  PERIL ,shakespeare
SINCE HER   VISIT ,tolstoy
CHURCHDURINGTHE   ,hawthorne
SEEN  KITTY WHAT  ,tolstoy
SUN   CHIA  ASKED ,confucius
HAD   NOT   LIVED ,hawthorne
YOURE BACK  FROM  ,tolstoy
WHICH OFTEN SINCE ,shakespeare
DOTH  GIVE  THEE  ,shakespeare
WITH  LIKE  REASON,aquinas
HAVE  HIM   NOW   ,shakespeare
THE   BRIDGETHAT  ,tolstoy
GRIEF THAT  SHOULD,hawthorne
ALL   SINS  FROM  ,aquinas
THEM  THE   KEYS  ,tolstoy
YOUR  FIVE  WITS  ,shakespeare
THIS  STORY PEARL ,hawthorne
PART  WITHINFIVE  ,confucius
ARMS  LIKE  WINGS ,confucius
THE   PATH  ALONG ,plato
WISE  BUT   NOT   ,confucius
WILL  DEPENDAND   ,tolstoy
THEIR BODIESFROM  ,plato
AND   SHRIEKAND   ,hawthorne
THEM  USE   THEIR ,shakespeare
PRICE AND   SELL  ,confucius
YOU   KNOW  WAS   ,confucius
THAT  WITH  HIM   ,tolstoy
WHICH JUDGESFAR   ,plato
FLIGHTWILL  THROW ,hawthorne
THE   GROOM WHO   ,tolstoy
MAN   PASSEDOUT   ,tolstoy
WHEN  THE   PLAYS ,plato
THE   HARD  STONE ,hawthorne
SHOULDPRAISETHE   ,plato
WERE  THE   DEVIL ,shakespeare
ASKED HIM   NOT   ,tolstoy
WITH  HIS   BLOOD ,aquinas
BACK  DOORS AND   ,hawthorne
DRINK WITH  LEAST ,plato
SMALL BEER  AND   ,hawthorne
EACH  TRIAD THEIR ,plato
DEVIL AND   UNDER ,aquinas
THIS  CRUEL DEVIL ,shakespeare
REMARKITS   NOT   ,tolstoy
LITTLESAVE  THE   ,hawthorne
LEFT  THE   RULER ,confucius
REASONHAVE  BEEN  ,aquinas
THE   BROOM AND   ,hawthorne
THEM  BOTH  WITH  ,hawthorne
POWER WHICH MAY   ,aquinas
BUT   BETTERTHIS  ,confucius
BUT   EVEN  FOR   ,shakespeare
DICE  AND   CHESS ,confucius
BILBINSAID  HLNE  ,tolstoy
COULD REACH HIM   ,hawthorne
OLDER SHE   ASKED ,tolstoy
RETURNAGAIN INTO  ,shakespeare
HER   TOWARDYOU   ,shakespeare
THEM  AND   SHOW  ,shakespeare
AND   FIRED THE   ,tolstoy
LOVED THEM  AND   ,tolstoy
GOD   THOU  HAST  ,shakespeare
POETRYLET   THIS  ,plato
FOR   ALL   ONE   ,confucius
WITH  VENIALSIN   ,aquinas
PORTS ILL   BAR   ,shakespeare
PIERREISNT  THAT  ,tolstoy
COMINGMADAM BUT   ,shakespeare
HIM   NAN   YUNG  ,confucius
ROBES SHE   READ  ,tolstoy
WILL  SAY   YOU   ,tolstoy
YOU   HOW   GOOD  ,plato
OER   LADIESLIPS  ,shakespeare
ALL   BUT   HESTER,hawthorne
DENY  THE   COURSE,shakespeare
HER   BUT   SEEMED,tolstoy
TAKE  AWAY  YOU   ,shakespeare
WILL  ASK   HIM   ,confucius
JEW   PAUSE TAKE  ,shakespeare
PRINCECANNOTENJOY ,confucius
THY   TEARS ARE   ,shakespeare
FRUITSARE   NOT   ,aquinas
LAYINGDOWN  LAWS  ,plato
GLORY DID   NOT   ,aquinas
ONLY  AND   MYSELF,confucius
ANY   ERRORSPEOPLE,confucius
WHEN  THE   COLD  ,confucius
AND   WOMEN HAD   ,tolstoy
WILL  NOT   SWEAR ,shakespeare
NAY   THEN  WEAR  ,hawthorne
RED   BAG   AND   ,tolstoy
WILD  BEASTSUNLESS,plato
SEASONABOUT THINGS,plato
MUSIC MADE  HER   ,hawthorne
WHAT  YOUVE SAID  ,tolstoy
STAND STILL HOW   ,shakespeare
HAVE  BEEN  TWO   ,confucius
TOWARDTHE   GODS  ,plato
